127.0.0.1, 2012-05-03 11:27:50, GET, /, HTTP/1.1, 303, 0.000874
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.001487
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000395
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.002289
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.002859
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000247
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000422
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.001209
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.001998
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001926
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.000358
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.000954
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.002195
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001300
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.003120
127.0.0.1, 2012-05-03 13:11:03, GET, /themishrms/default/download, HTTP/1.1, 404, 0.044209
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.060926
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.001164
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.001929
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.000569
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000965
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000957
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.001598
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000540
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.000383
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.001809
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.002646
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.002239
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000640
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.002514
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000356
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000283
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.001951
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.001358
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000846
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.000803
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.000408
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.000381
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.000629
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.000379
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/default/download, HTTP/1.1, 404, 0.052777
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.061576
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001504
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.002118
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.001550
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.001308
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000648
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.004126
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000362
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.000750
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.000436
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000442
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.001656
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000482
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000832
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.003499
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000286
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000728
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000409
127.0.0.1, 2012-05-03 13:11:18, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000398
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001581
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001195
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.000772
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.000347
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.005162
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/download, HTTP/1.1, 404, 0.044496
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.060056
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000598
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.002029
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001392
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.002037
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.002769
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.001176
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000367
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.000969
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000944
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.003275
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.003335
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.001459
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.003159
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.001920
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000278
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000747
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000278
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.001571
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.001891
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.002409
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.000301
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.002519
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.003151
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/download, HTTP/1.1, 404, 0.047611
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.055350
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000913
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000495
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001981
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.002527
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.001501
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.002140
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.001533
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.002385
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001056
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.000650
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.001769
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000403
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.001664
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.001602
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.001070
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000475
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.001329
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.002275
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.000640
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001654
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001088
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001189
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.001796
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/download, HTTP/1.1, 404, 0.044227
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.050665
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000325
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000854
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.001624
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.001055
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000815
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.002306
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001823
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001219
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000984
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.002612
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000738
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.001447
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000292
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000410
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000353
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001120
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000414
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000832
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001902
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.002155
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001846
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.001233
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.003580
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/download, HTTP/1.1, 404, 0.043705
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.051887
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000776
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.001565
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.001007
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.001271
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.002892
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.001866
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.000275
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.001264
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000385
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.001361
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001314
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000276
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000286
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.000845
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.001963
127.0.0.1, 2012-05-03 13:11:19, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000356
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.002462
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000539
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.000321
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.001575
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001202
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.003281
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.002692
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/default/download, HTTP/1.1, 404, 0.043268
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.056038
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000371
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000281
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000358
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.000852
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.000638
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000418
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.000709
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000331
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.001615
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000251
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.000255
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.002166
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.001568
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000802
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000995
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000307
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.002949
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.001146
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001497
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.002113
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.001273
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.002249
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001447
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/default/download, HTTP/1.1, 404, 0.044501
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.052080
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.001536
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.001349
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.001308
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000277
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.001251
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.003527
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.000372
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001405
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000758
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000752
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.002633
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.002213
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.000459
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.000679
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000390
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/fullcalendar.min.js, HTTP/1.1, 304, 0.000623
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.002233
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/fullcalendar.css, HTTP/1.1, 304, 0.000368
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/eheader.png, HTTP/1.1, 304, 0.000279
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/home-sm.png, HTTP/1.1, 304, 0.001073
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/poweredby.png, HTTP/1.1, 304, 0.001504
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/email-sm.png, HTTP/1.1, 304, 0.002351
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/images/tlogo1.png, HTTP/1.1, 304, 0.000762
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/default/download, HTTP/1.1, 404, 0.043254
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/default/user_timesheet, HTTP/1.1, 200, 0.058443
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000390
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.js, HTTP/1.1, 304, 0.000243
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/calendar.css, HTTP/1.1, 304, 0.000356
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/calendar.js, HTTP/1.1, 304, 0.000346
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/web2py.js, HTTP/1.1, 304, 0.000357
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/skeleton.css, HTTP/1.1, 304, 0.000400
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/superfish.js, HTTP/1.1, 304, 0.001612
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/layout2.css, HTTP/1.1, 304, 0.000989
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/web2py.css, HTTP/1.1, 304, 0.001640
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/superfish.css, HTTP/1.1, 304, 0.001917
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/css/dock.css, HTTP/1.1, 304, 0.001594
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.jqDock.min.js, HTTP/1.1, 304, 0.000823
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.draggable.js, HTTP/1.1, 304, 0.000573
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/jquery.validate.js, HTTP/1.1, 304, 0.001105
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.core.js, HTTP/1.1, 304, 0.002237
127.0.0.1, 2012-05-03 13:11:20, GET, /themishrms/static/js/ui.resizable.js, HTTP/1.1, 304, 0.001609
